UNIPROT	Entrez	symbol	OV_01OV007_N	OV_17OV003_N	OV_01OV023_N	OV_17OV005_N	OV_01OV017_N	OV_11OV002_N	OV_01OV029_N	OV_14OV011_N	OV_17OV004_N	OV_01OV039_N	OV_15OV001_N	OV_01OV013_N	OV_11OV010_N	OV_01OV019_N	OV_01OV008_N	OV_14OV029_N	OV_01OV010_N	OV_17OV002_N	OV_17OV001_N
P51948	4331	MNAT1	0.166851948	0.655558094	-0.304221633	-0.706186561	-0.369763917	0.004843859	0.173741399	1.02457492	-1.835426024	-1.275092959	0.118153503	-0.132509583	-0.427277719	-0.323361347	0.155933172	0.358135079	0.179562345	0.545162032	-0.291604265
P51965	7324	UBE2E1	-0.583057651	-0.097120472	-0.094101708	-0.246711792	-0.140201078	0.422675832	-0.29699461	-0.83499572	-1.545910183	-0.905990592	-0.720307593	-0.161396446	-0.135150051	NA	NA	-0.360353457	-0.198966556	-0.84309731	0.361776465
P51970	4702	NDUFA8	-0.158299905	-0.277119642	-0.073022621	0.285685681	-0.495973331	-0.152230062	-0.42371744	-0.233522937	0.068010505	0.055465529	0.10536184	0.109591365	-0.100049343	-0.405795096	-0.538470526	0.34419622	0.730689857	0.0607294	0.012575668
P51991	220988	HNRNPA3	-0.294118867	-0.233692673	-0.91068812	-0.536531879	0.040368311	-0.097325659	-0.536519807	-0.20350323	0.132391422	-0.494138662	-0.019129346	0.078307092	-0.376874904	-0.0632784	-0.281379567	-0.2663416	-0.148273281	-0.046060882	0.130123912
P52209	5226	PGD	0.54151563	-0.131659096	0.354563331	0.141169356	0.206293687	0.036777861	0.036757868	0.779311767	0.040411674	-0.199669689	-0.168938948	0.368884152	-0.235416321	-0.145295968	-0.083881727	-0.134030857	-0.343504226	-0.191608473	0.391026551
P52272	4670	HNRNPM	-0.186277629	-0.413545318	-0.358329538	-0.480753033	-0.309347954	-0.234220085	-0.186376115	-0.13665607	-0.598586143	-0.310374464	-0.357526735	-0.381493431	-0.450959691	-0.388471374	-0.385152194	-0.544574298	-0.437147054	-0.113871849	-0.088206604
P52292	3838	KPNA2	-0.37598445	-0.210768045	-0.162420134	-0.78576139	-0.299041451	-0.2675745	-0.697315065	-0.498731126	-0.378391418	0.009527533	-0.995978426	-0.131775374	-0.090889175	-0.336268873	-0.101927962	-1.472411587	0.375263676	-0.281612978	-0.056204825
P52294	3836	KPNA1	0.212818945	0.192215635	-0.086373764	0.189109415	0.431938411	-0.068052268	0.12856544	0.479892929	0.29047501	-0.171624802	0.050818941	0.143674469	0.364996771	0.258666132	0.098979396	-0.08009521	0.534772256	0.255305805	0.031192503
P52298	22916	NCBP2	-0.562582238	0.234207899	0.073804216	-0.064013185	-0.476890614	0.239656847	-0.343848437	-0.28193313	-0.147481716	-0.260808686	-0.364326375	-1.382928333	-1.24886684	-0.406722959	-0.29218089	-0.441454255	-0.273980393	-0.901725919	0.28800073
P52306	5910	RAP1GDS1	0.314239589	0.275452262	0.568052349	0.251690749	0.539815086	0.534354957	0.424356135	0.139829228	0.359521461	0.459366	0.52068483	0.117664713	0.610102052	0.431554029	0.420395507	0.438939217	0.27778981	0.086619531	-0.110918973
P52434	5437	POLR2H	0.306541474	0.520591802	-0.522645027	0.421014217	-0.886606571	-0.886740722	0.164683802	0.497968966	1.767785997	0.690557153	0.522369598	-0.58523689	-0.572689538	-0.271544138	-0.065608457	-0.107318992	-0.331627182	0.532917415	-0.357853241
P52435	5439	POLR2J	0.448856747	-0.040499056	-0.145947398	-0.627939063	0.068583285	-1.02671794	0.414411451	-0.954104834	NA	-0.484114682	-0.481501585	-0.131968033	-1.056155447	NA	NA	-0.19414445	0.769712985	NA	0.08979483
P52564	5608	MAP2K6	-0.187081825	-0.081369888	0.035782792	-0.219151045	0.125227614	-0.3493806	0.562033781	-0.03948097	0.406373315	0.34648236	-0.190469434	-0.085685887	0.133505161	-0.014454733	-0.341482495	-0.202251129	1.081002917	0.620477447	0.870356811
P52565	396	GDIR1	-0.141690537	-0.731641352	-0.142720428	-0.060738652	0.007275775	0.347294174	0.17466899	-0.133954047	-0.920947034	-0.283827678	-0.106177531	-0.115975826	0.284750993	-0.349376232	0.157280361	-0.078706834	-0.213821548	-1.132044811	-0.186901276
P52566	397	GDIR2	0.229418055	-1.542317445	0.084911358	-0.20839188	0.230536096	0.349826025	-0.012121748	0.617781576	-0.322946896	-0.597744316	-0.243325899	0.310263026	-0.247971317	-0.737145714	0.0979215	0.19178463	-0.139926284	-1.015802	-0.781100478
P52594	3267	AGFG1	0.168239693	0.227589208	0.071385632	0.308459619	-0.298231884	0.190376252	0.386842325	0.416801143	0.506762013	0.381261786	0.138719599	0.193887048	-0.1124993	-0.126005177	0.331282157	0.310441766	-0.757654181	0.177531278	0.272810518
P52597	3185	HNRNPF	-0.034070633	-0.271810441	-0.791113089	-0.356430181	-0.541257473	-0.379722738	-0.273716897	-0.156035857	-0.408534022	-0.516599229	-0.437355297	-0.40086889	-0.535749853	-0.247065212	0.024812393	-0.36279353	-0.388594903	-0.140481088	-0.144262824
P52630	6773	STAT2	0.215702961	0.037271186	0.236055453	-0.061463768	0.17753213	-0.459152223	0.149059689	0.2104436	-0.546612266	-0.003521585	-0.074589649	-0.148527776	-0.244167107	-0.234480792	0.284421914	-0.212455321	-0.258682602	0.290653095	-0.383628329
P52655	2957	GTF2A1	-0.601424977	0.225440379	0.138603288	0.190292299	0.091561237	0.176789938	0.295516991	-0.063892379	-0.737340704	-0.072305768	-0.462182734	-0.132712617	0.194544962	0.504882099	0.528317388	-0.298235185	-0.390896185	-1.07814439	0.246402159
P52657	2958	GTF2A2	0.394155722	0.267216358	-0.301071669	-0.079562529	-0.576891861	-0.378814386	-0.15142304	-0.296164719	0.063811073	NA	-1.102656647	-0.575487597	-0.039126082	-0.083347081	0.053617562	-0.134985074	-0.797552197	0.420974689	-0.728028047
P52701	2956	MSH6	-0.750013557	-0.508431984	-0.095535066	-0.530923434	-0.219446466	-0.734475772	-0.058406942	-0.238313723	-0.257947514	-0.066534747	-0.584473373	-0.434136736	-0.404743745	-0.183577402	-0.748066792	-0.541621273	-0.113105215	-0.086342384	0.515930671
P52732	3832	KIF11	-0.172235534	-0.002899834	-0.496256426	-0.334331396	-0.916929512	-0.164071206	-0.415347468	-0.070548091	0.151427592	-0.113476556	-0.371936181	0.220823898	-0.138261345	-1.233537162	-0.503986015	-0.646702257	0.004128595	-0.145692863	-0.361913473
P52735	7410	VAV2	0.187986842	0.136671617	0.314833475	-0.142456835	-0.02548979	-0.279340654	0.282986661	0.105097625	-0.147839345	0.148475301	0.063056229	0.359594597	0.033153374	0.325218956	-0.219288876	0.326663607	0.460090507	0.061914803	0.128170922
P52747	7702	ZNF143	0.384784662	NA	NA	NA	0.589518151	-0.000682214	0.281601594	0.127373325	1.038689593	0.609325547	-1.161183448	1.365857873	-0.785087468	0.197180865	0.035377818	0.195435881	-0.349983671	0.691556093	0.284745317
P52756	10181	RBM5	-0.029994928	0.303945206	0.081298171	-0.071655765	0.043975309	0.009398852	0.104480386	-0.279045861	0.361196862	0.285208455	-0.388188437	0.356160085	0.285947588	-0.293651989	-0.423875744	-0.281667436	-0.116749328	0.183286406	0.401168943
P52757	1124	CHN2	0.060244497	0.212814124	0.242710894	0.644610384	0.5626543	0.101159175	0.593542624	0.559505992	0.053052905	0.297378457	NA	0.155706556	0.551651642	-0.482853795	0.281726064	NA	NA	0.342358661	NA
P52758	10247	RIDA	0.338135326	-0.98747965	-0.161422034	0.278275067	-0.544269692	-0.320259335	-0.604746545	-0.208337206	-0.339104443	-0.933493427	-1.288448659	0.918072702	-0.309930905	-0.872936759	0.440305297	-0.855174589	0.490557164	-1.023229756	-1.18510843
P52788	6611	SMS	-0.275518072	0.045654694	0.201352258	0.036484232	0.078074513	-0.438666327	-0.042257617	-0.540901881	-0.125003461	-0.138176093	-0.082149851	-0.803658731	0.179859463	0.262622004	-0.171829586	-0.003891439	-0.313952261	-0.185878897	0.539017678
P52789	3099	HK2	0.410985242	-0.597884348	0.800867315	-0.324541005	-0.217850164	-0.180491982	-0.796439817	0.825312939	-0.267209955	-0.800837316	0.170908446	0.305886653	-1.135035292	0.050380566	0.014108815	-1.094075297	0.015588196	0.017657867	-0.497389584
P52790	3101	HK3	0.858830074	0.053306341	1.433419919	0.282402021	-0.319170726	0.573387675	0.111881643	1.23969633	-0.35306545	0.029058771	0.726037854	0.955302106	0.458929554	0.400550952	0.936846074	0.888773982	0.426107936	0.366126055	-0.067263301
P52799	1948	EFNB2	-0.771045484	0.310118815	-0.513113323	0.393374159	NA	NA	0.07414863	-0.173734618	0.743882749	1.108215843	0.907360584	-0.525821256	0.324388235	0.285479553	-0.572046943	-0.051478869	0.222978157	0.467564049	0.51758419
P52803	1946	EFNA5	2.041697632	0.456491389	-0.107815002	0.940134504	NA	NA	1.13272049	1.817689511	1.025547935	1.82697194	1.507605134	1.076904485	0.394311161	NA	NA	0.228757685	-0.125464728	1.25503104	NA
P52815	6182	MRPL12	0.092798421	-0.743214602	-0.844133158	-0.175469041	-0.594624327	-0.020501263	-0.734910806	-0.112707734	-0.151583206	-0.248128767	-0.738220518	-0.588380259	-0.476645056	-0.617211841	-1.294095017	-1.04857499	-0.871906832	-2.124135922	-0.047863925
P52824	1609	DGKQ	0.387482673	NA	NA	NA	-0.126701838	0.234954284	-0.320566604	0.643156496	0.919655272	0.141842381	0.12637337	-0.169502645	-0.014900934	0.748071692	0.642376903	0.492881149	0.437220568	NA	-0.000246271
P52848	3340	NDST1	-2.770248278	-4.237563193	-3.78463589	-3.929554264	-2.00054794	-1.630570338	-3.884910192	-5.247590516	-2.537350184	-5.755810738	0.014086653	-4.188529201	-5.566586348	-0.144564325	0.637898884	-4.128135679	-4.998984251	-2.152702348	-3.273181021
P52888	7064	THOP1	0.228819578	0.204027528	0.315467662	0.065877866	0.062060568	0.276847989	0.367331257	0.272280834	0.346895305	0.255852386	0.360539764	0.195814037	0.023787918	0.276932367	0.136265495	0.127170287	0.212348418	0.266116924	0.543474906
P52895	1646	AKR1C2	3.748057047	0.920452701	1.346461865	2.329933229	1.466091756	-0.145691599	1.191453079	2.414572927	1.992163278	1.113296176	0.446623607	1.237619889	0.351273912	0.769650614	0.970617172	0.976482955	1.186218782	1.370044855	0.838159144
P52907	829	CAZA1	0.238208337	-0.447333678	0.154463905	-0.095105963	-0.169091852	-0.311091691	-0.046331487	0.035553766	-0.190113419	-0.107135754	-0.027728347	-0.166760951	0.073082567	-0.227467183	-0.034850946	0.114883985	-0.880320334	-0.160075943	-0.181813791
P52926	8091	HMGA2	-0.057226329	-2.537869061	-0.470473633	0.415025194	-1.605257981	-1.370166325	-0.259230624	0.017328401	-3.039546624	-2.356507204	-3.090617435	-1.479502607	-1.803652407	-2.208494794	-3.246266951	-1.428951223	-0.358757089	1.986194029	-2.092701704
P52943	1397	CRIP2	-0.665643715	-1.575481706	-1.359339396	-1.315764316	-0.873372146	-0.866722846	-0.161487521	-1.196650777	-1.627155113	-0.087399933	-0.343215792	-0.772697577	-0.462289953	-0.981053043	-1.586568888	-0.644149306	-1.295937722	-0.092760694	-0.457843584
P52948	4928	NUP98	-0.264398959	-0.043577446	-0.057094603	-0.172669593	0.274947058	-0.104504464	-0.012624414	0.038189382	0.034371256	0.016460136	-0.194733447	-0.465562982	-0.115057569	0.151774072	-0.286234585	0.189930056	0.300375528	-0.009193477	0.17666645
P53004	644	BIEA	0.297226546	0.011323721	0.827082139	0.204324036	0.187596247	0.646573821	0.518446411	0.59182256	0.312181185	-0.015359054	0.435979676	0.618967441	0.37762105	0.742150778	0.721719536	0.497597287	-0.026734315	0.453297376	0.384938072
P53007	6576	SLC25A1	0.470541027	-0.050279819	0.507967687	0.74320431	0.191612758	0.228905287	-0.033755757	0.982559181	-0.035839887	0.245178364	0.139277326	0.74956516	-0.009666594	0.323851605	-0.724269541	-0.144817937	0.051444044	-0.520298138	0.074483108
P53041	5536	PPP5C	-0.084992826	0.02755249	0.299010666	-0.025518759	0.342883223	0.30654677	0.493321646	0.042261032	0.010873609	0.394453062	0.500909931	-0.117820072	0.358760038	0.418756398	0.078271599	-0.138850805	0.276148009	-0.589679506	0.057399527
P53350	5347	PLK1	-0.676406742	-0.3415895	-0.72414718	-2.255217111	-0.113942882	-0.607692179	0.816403401	0.842654728	0.637185161	-0.346524887	-0.066015221	0.432630082	-0.298040841	-1.64707277	-0.40246881	0.366270055	-0.798438767	-0.285257882	-0.736064061
P53355	1612	DAPK1	0.536876405	0.608147211	0.584714771	0.330053125	-0.101368723	0.69025087	0.403588559	0.577217255	0.651636158	0.367565667	0.258233217	NA	NA	0.600775252	0.229578604	-0.08404103	0.111533375	0.238945057	-0.031064071
P53365	23647	ARFIP2	-0.086818558	-0.204784225	0.279766112	-0.14266073	-0.135933943	-0.219923355	-0.099815752	-0.065136752	0.475515827	-0.232950371	0.216893697	-0.121289925	-0.011030829	0.337061253	0.072133822	0.129422292	0.26736325	0.498922904	0.115868
P53367	27236	ARFIP1	-0.091346894	-0.147284784	0.038941959	0.109901828	-0.026916816	0.299233584	0.049656339	0.188991872	0.178552432	-0.037141789	0.266058903	-0.08802038	0.005882692	-0.221886732	0.047079091	-0.007500323	0.050654914	-0.451485148	0.484171925
P53370	11162	NUDT6	0.278925891	0.221485118	0.209657903	0.115020294	NA	NA	0.100522006	0.566851271	0.388438522	-0.222864139	0.670490637	0.980336506	1.756002257	0.801650959	0.431802281	NA	NA	0.216554806	0.086589772
P53384	4682	NUBP1	0.159490934	-0.407309463	0.232670572	-0.004811067	0.170846904	0.190246106	0.300286205	-0.387360381	-0.279840227	0.223375701	0.565134915	-0.361459576	0.114213122	0.139303689	-0.303298124	0.373599295	0.092561039	-0.150755029	0.278113876
P53396	47	ACLY	0.347418409	0.0031403	0.448764463	0.262908097	-0.1069594	0.327399793	0.068942593	0.62992524	0.433478236	-0.005273222	0.075953492	-0.046212518	0.027698045	0.067081423	0.478412349	0.111522082	-0.150066552	0.137844126	-0.069119793
P53582	23173	METAP1	0.179266545	-0.059014484	-0.289199079	0.09037574	0.455877943	-0.103200752	0.146762866	-0.076153212	0.030195511	-0.154452052	0.143723226	0.377754743	0.311308903	-0.001695111	0.237688501	-0.08211733	0.052227232	-0.069471223	-0.315555824
P53597	8802	SUCLG1	0.150817154	-0.486215427	0.056317709	0.039007326	-0.233124762	0.278736626	-0.366382543	0.552331878	0.193480368	-0.418229136	0.059953077	0.55202409	0.075698994	0.072085528	-0.252615006	-0.031761371	0.262124609	0.099805542	0.147501339
P53602	4597	MVD	0.617157218	0.094320642	0.558587811	0.810056803	0.494419272	0.609959356	0.39356504	1.115408705	1.037812416	0.571616432	0.189331448	-0.144144125	0.626478688	0.15885426	0.728454458	0.316069212	-0.231067912	0.290144431	-0.053931263
P53609	5229	PGGT1B	0.11198143	0.151421778	0.546495468	0.198478113	-0.009612686	0.590063873	0.322188753	0.204317882	0.257110149	0.566383438	0.494556813	0.451075499	0.226471499	0.475422863	0.210894229	0.659188862	0.497973877	0.406634031	0.533758047
P53611	5876	RABGGTB	0.437705142	-0.194037635	0.155230924	-0.233467248	-0.254179439	0.11132137	-0.038308848	0.426941051	-0.230987961	-0.01833555	0.058789264	0.708575453	0.812084989	-0.196972793	-0.419874051	0.156160681	0.225112192	0.043912344	0.401468913
P53618	1315	COPB1	-0.127154323	-0.178050436	0.08786147	-0.2015048	-0.154864454	-0.113258738	-0.242858248	0.119556745	-0.015476304	0.022371734	-0.101853806	-0.393270656	0.086791268	0.017936395	0.018805291	-0.075037362	-0.117869186	-0.277898503	-0.176157868
P53621	1314	COPA	-0.161111122	-0.259305338	0.178680446	-0.053216504	-0.057843359	-0.161519062	-0.488344882	-0.134324346	-0.107900052	-0.064001264	-0.027419095	-0.013885116	0.217448569	-0.03154327	-0.039081872	-0.106105955	-0.02371828	-0.112016869	-0.108471342
P53634	1075	CTSC	0.090977962	0.148778365	-0.137980391	0.074918461	-0.278372252	0.435361337	-0.167023836	0.712154471	0.182491001	-0.031622466	0.551803883	0.474734611	0.128002992	-0.1342585	0.959752529	0.304865015	0.033015466	0.031435766	-0.543232758
P53667	3984	LIMK1	0.206551944	0.526867422	0.985495587	0.635299322	0.119348516	0.151272553	0.252578862	0.271845938	-0.087557069	-0.09756975	0.041709761	0.571456627	0.329449625	-0.075696485	0.22683401	0.366606202	0.561294718	0.853996685	0.468724407
P53671	3985	LIMK2	0.129155253	-0.402882134	0.045122116	-0.35281247	-0.243965732	-0.233535723	-0.125052405	0.041936815	-0.196002954	-0.039009175	-0.155908136	0.378048176	0.044591824	0.251121834	1.170621229	0.09155856	0.989165323	0.191782139	0.198244777
P53675	8218	CLTCL1	0.438052373	1.05558392	1.186157032	0.397002482	0.72744224	-0.230453931	-0.249296954	-0.471440198	0.058797387	0.781868674	0.159010472	-0.054720915	0.861280307	0.302985774	-0.667551632	1.063444832	-0.614603623	-0.068480976	1.335803141
P53677	10947	AP3M2	-0.197323761	0.422327142	0.11879201	0.272941252	0.241689318	0.170735634	0.494568645	0.356429647	0.056515509	0.345404416	0.541661468	-0.162767553	0.482381903	0.272014065	0.192308994	0.132099881	-0.601391485	-0.024432541	0.033649303
P53680	1175	AP2S1	0.331783332	0.397002482	0.51793655	0.190866517	0.258707839	0.326150093	0.461142671	0.07541079	0.145072403	0.518100556	0.739919336	0.002823774	0.255639931	-0.030500477	1.161263053	-0.039439648	-0.238704657	-0.614961956	0.445438115
P53701	3052	HCCS	0.069332906	-0.213606874	-0.139134743	0.088220801	0.171242443	-0.146461769	0.006884255	0.105846886	-0.121276697	-0.225285093	0.174353465	0.465985643	0.25656397	-0.221438807	0.309820878	0.143491038	0.568030817	0.00078238	-0.045995335
P53794	6526	SLC5A3	0.935328015	-0.055725046	0.174533191	0.352695693	0.614646158	-0.031259143	-2.66989242	-0.414963538	0.315211581	0.049679342	-0.280470615	0.103425039	0.023953357	0.162900904	0.616085829	-1.196999398	1.334332406	0.515302464	-0.80777593
P53801	754	PTTG	-2.3805866	-1.551459212	-0.69448161	-1.515301198	-0.669660215	-2.455413034	-2.456432977	NA	-2.197598945	-0.341560287	-1.403143497	-0.607799289	-0.46431767	-1.135196637	-1.437738892	-0.374583249	-0.430547154	-5.572130949	0.178406831
P53803	5440	POLR2K	-4.019884106	-1.372879215	-1.704912145	-0.946334946	-0.303789989	-1.99408404	-2.310244003	-0.705906027	-0.923455108	-0.262262357	-1.052078314	-0.740672691	-0.808092531	-0.427339476	-1.341135438	-0.618043819	-0.50414755	-1.745427519	-0.647893357
P53804	7267	TTC3	1.144109738	NA	NA	NA	0.643947791	1.90853902	0.247220024	-0.337970793	NA	2.244734573	0.123817174	0.623666444	0.687644458	-0.456763928	0.702755953	0.581044521	1.375422393	NA	NA
P53814	6525	SMTN	-0.481330294	2.254409757	0.848327591	0.565429302	0.49293885	1.724659131	2.340415846	0.023397892	-0.272611803	1.479310761	2.283879127	0.922554632	3.081613307	1.863081549	1.402654294	2.074743643	0.149139167	0.031287482	2.303703447
P53985	6566	SLC16A1	-0.159509918	-0.151495098	0.136181467	-0.23714913	-0.052119639	-0.033057491	-0.730418399	-0.69144506	0.466199913	0.254976735	0.24935286	0.063918108	0.376163881	-0.482433251	-0.350977331	-0.108564779	0.142643999	0.173876527	-0.169838697
P53990	9798	IST1	0.084043275	0.095756095	0.33450224	0.16752125	0.329056409	0.365587493	0.525649264	0.511907056	0.186518585	0.233052375	0.458642094	0.066871191	0.244253726	0.437107087	0.135393665	0.317019295	-0.580071213	0.334223273	0.258226719
P53992	9632	SEC24C	0.2266274	0.034287922	0.340058783	0.255902751	-0.023999284	-0.111940335	0.116107593	0.107170293	0.157914087	0.150054508	-0.071746547	0.098249954	0.332547756	0.245024694	0.195240623	0.07291852	-0.156988345	-0.015693696	0.421387728
P53999	10923	SUB1	-0.430133393	-2.048765444	-0.818097241	-1.341104853	-0.588569388	-0.391395166	-0.539414068	-0.323736458	-0.113692687	-0.721772778	-1.222414839	-0.520741458	-0.397675267	-0.506688518	-0.686395718	-0.139772268	-0.055455747	-0.479031066	0.240794785
P54098	5428	POLG	0.578274146	1.045063564	0.027028759	-0.164129192	0.437003469	0.270612691	0.0261517	0.344243025	0.070712753	0.528149886	-0.026026562	0.619777452	-0.140671732	0.131574879	0.603601607	0.344655124	0.432043648	0.086172761	0.247760119
P54105	1207	CLNS1A	0.404866297	0.26277555	0.051042435	0.50495856	0.664098917	0.131729446	-0.491252133	-0.236697749	-0.314769138	-0.515726863	-0.329070478	0.187796947	0.07035566	-0.039271495	0.37408541	-0.297206919	-0.346899088	0.082260678	-0.666597359
P54108	10321	CRISP3	1.177935705	1.072348501	0.969971388	0.912525512	0.44615473	1.575858288	2.073461106	0.779673775	0.622706251	2.670757407	1.419276887	1.749474052	1.613525181	1.31992435	-0.265137476	1.459080896	0.144345027	0.828869224	2.088491644
P54132	641	BLM	0.289255916	0.072990568	0.20543868	0.576287376	0.608962734	-0.014111214	NA	NA	-0.555916342	0.267158517	-0.50498179	-0.814551101	0.000110125	NA	NA	0.21065291	1.415452539	0.585582242	0.711227016
